CustomerID,ProductID,ReviewDate,Rating,ReviewText,Sentiment
37,8,2024-02-21,3,"Good  quality,  but  could  be  cheaper.",Positive
87,1,2023-05-24,5,Five  stars  for  the  quick  delivery.,Positive
60,3,2023-02-07,4,Five  stars  for  the  quick  delivery.,Positive
94,17,2024-10-20,1,"Not  satisfied,  the  product  broke  after  a  week.",Negative
15,9,2025-06-13,4,Customer    support  was  very  helpful.,Positive
49,15,2024-02-07,5,"Excellent  product,  highly  recommend!",Positive
66,5,2025-02-28,3,"Good  quality,  but  could  be  cheaper.",Positive
62,17,2024-03-11,3,"Good  quality,  but  could  be  cheaper.",Positive
22,19,2025-02-08,4,"Great  purchase,  very  satisfied.",Positive
92,10,2023-11-08,5,"Great    purchase,  very  satisfied.",Positive
8,7,2024-01-20,5,"I  love  this  product,  will    buy  again!",Positive
60,5,2025-12-19,3,Not  worth  the  money.,Negative
53,1,2024-08-04,4,The  quality  is  top-notch.,Positive
79,6,2024-08-08,2,"Average  experience,  nothing  special.",Positive
72,2,2025-12-19,4,Shipping  was  fast  and  the  item  was    well-packaged.,Positive
72,5,2025-01-23,3,"Average    experience,  nothing  special.",Positive
11,10,2025-10-23,1,Not  worth  the  money.,Negative
20,2,2024-06-10,3,"Good  quality,  but  could  be  cheaper.",Positive
87,8,2024-12-10,5,Exceeded    my  expectations!,Neutral
68,3,2024-06-30,3,Not  worth    the  money.,Negative
45,4,2024-02-16,5,The  quality  is  top-notch.,Positive
42,8,2025-12-15,5,Five  stars  for  the  quick  delivery.,Positive
80,4,2025-08-12,2,Disappointed  with  the  performance.,Negative
93,10,2023-02-05,4,Customer  support  was  very  helpful.,Positive
80,1,2023-11-13,5,Amazing  value  for  the  price.,Positive
66,15,2023-06-13,3,"Average  experience,  nothing  special.",Positive
47,6,2025-09-02,5,Exceeded  my  expectations!,Neutral
12,18,2023-08-08,4,Five  stars  for  the  quick  delivery.,Positive
46,17,2024-08-26,2,Disappointed  with    the  performance.,Negative
48,9,2023-09-20,3,"Average    experience,  nothing  special.",Positive
72,7,2023-05-07,5,"Great  purchase,  very  satisfied.",Positive
81,20,2023-04-29,4,Customer  support    was  very  helpful.,Positive
65,14,2025-07-01,4,Shipping  was  fast  and  the  item  was  well-packaged.,Positive
85,4,2024-07-11,5,The  quality  is  top-notch.,Positive
60,6,2023-10-06,3,Not  worth    the  money.,Negative
39,13,2024-02-09,4,The  quality  is    top-notch.,Positive
72,16,2025-07-11,4,"I  love  this  product,  will  buy  again!",Positive
64,10,2024-04-28,4,The  quality    is  top-notch.,Positive
82,14,2025-12-24,4,Exceeded  my  expectations!,Neutral
74,10,2024-02-19,4,Five  stars  for  the  quick  delivery.,Positive
24,1,2025-08-14,1,Not  worth  the  money.,Negative
52,2,2023-06-06,5,Customer  support  was  very  helpful.,Positive
52,10,2024-11-05,2,"Good  quality,  but    could  be  cheaper.",Positive
20,11,2023-09-28,4,"I  love  this  product,  will  buy  again!",Positive
25,17,2023-06-22,5,The  quality  is  top-notch.,Positive
54,8,2025-09-13,3,"Good  quality,  but  could  be  cheaper.",Positive
88,19,2023-01-18,3,Not  worth  the  money.,Negative
58,12,2023-09-24,5,The  quality  is  top-notch.,Positive
7,19,2023-04-24,2,The  product  arrived  late.,Negative
67,2,2024-09-24,3,"The    product  is  okay,  but  the  instructions  were  unclear.",Positive
2,12,2025-10-04,1,Not  worth  the  money.,Negative
81,12,2024-07-15,4,"Good  quality,  but  could  be    cheaper.",Positive
89,19,2025-03-12,5,"Excellent  product,  highly  recommend!",Positive
69,17,2024-10-04,2,Product  did  not  meet  my  expectations.,Neutral
77,8,2025-06-09,5,"I  love  this  product,  will  buy  again!",Positive
52,7,2023-09-30,3,"Good  quality,  but  could  be  cheaper.",Positive
30,6,2024-04-01,3,"The  product  is  okay,  but  the  instructions  were  unclear.",Positive
90,2,2024-05-20,4,Shipping  was  fast  and  the  item    was  well-packaged.,Positive
16,5,2024-03-15,5,The  quality  is  top-notch.,Positive
23,2,2024-11-07,5,Exceeded  my  expectations!,Neutral
86,11,2023-06-11,4,Shipping  was  fast  and  the  item  was  well-packaged.,Positive
61,8,2025-09-16,5,The  build  quality  is  impressive.,Positive
60,9,2025-10-26,4,"Good  quality,    but  could  be  cheaper.",Positive
87,5,2024-08-14,3,"Average  experience,  nothing  special.",Positive
82,1,2024-08-13,4,"Excellent  product,  highly  recommend!",Positive
44,18,2025-07-02,4,"I  love  this  product,  will  buy  again!",Positive
6,11,2024-04-14,4,Customer  support  was  very  helpful.,Positive
79,13,2025-05-28,4,"Great  purchase,  very  satisfied.",Positive
20,11,2023-11-29,3,"Good  quality,  but  could  be  cheaper.",Positive
99,3,2024-03-22,4,Customer  support  was  very  helpful.,Positive
77,15,2024-05-09,3,"Average  experience,  nothing  special.",Positive
24,4,2025-01-26,1,The    product  arrived  late.,Negative
89,1,2023-09-03,4,Customer  support  was  very  helpful.,Positive
36,13,2024-05-16,3,"Average    experience,  nothing  special.",Positive
46,5,2025-02-03,4,"Great  purchase,    very  satisfied.",Positive
53,8,2024-10-12,4,"I  love  this  product,    will  buy  again!",Positive
96,17,2025-11-19,3,"Good    quality,  but  could  be  cheaper.",Positive
71,13,2023-01-29,5,"Great  purchase,  very  satisfied.",Positive
11,18,2023-05-16,4,"Good  quality,  but  could  be  cheaper.",Positive
2,2,2025-06-30,5,The  build  quality    is  impressive.,Positive
63,2,2025-03-17,5,Amazing  value  for  the  price.,Positive
85,14,2023-05-28,4,"I    love  this  product,  will  buy  again!",Positive
40,20,2025-05-24,2,"The  product  is  okay,  but  the  instructions  were  unclear.",Positive
24,8,2025-11-08,1,The  product  arrived  late.,Negative
28,1,2024-02-13,3,"Average  experience,  nothing  special.",Positive
84,6,2024-07-20,1,Product  did  not  meet  my    expectations.,Neutral
74,10,2024-11-26,1,I  had  a  bad  experience  with  this  product.,Negative
32,3,2025-02-25,2,The  product  arrived  late.,Negative
70,16,2024-04-15,1,Product  did  not  meet  my  expectations.,Neutral
61,17,2025-10-27,1,Product  did    not  meet  my  expectations.,Neutral
36,10,2025-12-27,4,Customer  support  was  very  helpful.,Positive
66,12,2024-08-07,3,"I  love  this  product,  will  buy  again!",Positive
69,4,2024-06-09,5,"Great  purchase,  very  satisfied.",Positive
37,9,2025-05-20,2,"Average  experience,  nothing  special.",Positive
97,11,2025-12-23,4,Customer  support  was  very  helpful.,Positive
45,19,2024-01-03,2,Not  worth  the  money.,Negative
24,12,2025-05-31,2,Not  worth  the  money.,Negative
88,5,2025-06-02,4,The  quality  is  top-notch.,Positive
72,4,2024-06-15,5,Amazing  value  for  the    price.,Positive
6,3,2023-12-06,3,"The  product  is  okay,  but  the  instructions  were  unclear.",Positive
39,11,2025-04-03,4,"I  love  this  product,  will  buy  again!",Positive
43,15,2025-03-06,4,The  quality  is  top-notch.,Positive
95,9,2023-11-27,1,"Not  satisfied,  the    product  broke  after  a  week.",Negative
89,4,2023-10-09,3,"Average  experience,  nothing  special.",Positive
44,13,2025-02-01,2,Disappointed  with  the  performance.,Negative
76,19,2024-11-01,5,The  quality  is  top-notch.,Positive
62,7,2025-07-10,3,Not  worth    the  money.,Negative
64,7,2023-06-21,2,"Average  experience,  nothing    special.",Positive
91,1,2025-06-03,5,Customer  support  was  very  helpful.,Positive
39,4,2025-04-10,5,The  build  quality  is  impressive.,Positive
31,20,2025-05-16,5,The  quality  is  top-notch.,Positive
55,18,2023-10-14,5,"Excellent  product,  highly  recommend!",Positive
47,6,2024-10-14,2,The  product  arrived  late.,Negative
21,11,2025-07-16,4,Shipping  was  fast  and  the  item  was  well-packaged.,Positive
45,19,2024-02-14,5,"I  love  this  product,  will  buy  again!",Positive
22,10,2025-04-11,4,Five  stars  for  the  quick  delivery.,Positive
69,9,2024-02-01,3,"The  product  is  okay,  but  the  instructions  were  unclear.",Positive
30,20,2023-07-23,1,"Not  satisfied,  the  product  broke    after  a  week.",Negative
50,14,2025-06-25,5,The  quality  is    top-notch.,Positive
34,5,2024-06-30,5,The  quality  is  top-notch.,Positive
53,8,2024-05-08,5,"Excellent    product,  highly  recommend!",Positive
9,20,2025-05-29,5,Customer  support  was  very  helpful.,Positive
14,15,2025-04-18,4,The  quality  is  top-notch.,Positive
23,17,2024-01-03,1,"Terrible    customer  service,  would  not  buy  again.",Negative
90,10,2024-01-16,3,Not  worth    the  money.,Negative
28,4,2023-05-25,3,Not  worth  the  money.,Negative
58,12,2023-11-13,2,"Average    experience,  nothing  special.",Positive
96,15,2023-03-07,5,Customer  support  was  very  helpful.,Positive
99,2,2025-12-03,1,Product  did  not  meet  my  expectations.,Neutral
16,4,2024-07-16,2,The  product  arrived  late.,Negative
