JourneyID,CustomerID,ProductID,VisitDate,Stage,Action,Duration
3136,39,15,2023-12-10,HOMEPAGE,View,228.0
699,39,15,2024-01-31,HOMEPAGE,View,168.0
806,39,15,2025-11-05,PRODUCTPAGE,View,166.0
3431,39,16,2023-12-24,HOMEPAGE,Click,217.0
553,39,16,2024-05-18,HOMEPAGE,Click,119.0
2666,39,16,2025-04-26,HOMEPAGE,View,48.0
1511,39,16,2025-05-26,HOMEPAGE,View,275.0
1330,39,17,2023-10-06,HOMEPAGE,View,69.0
3897,39,18,2023-11-06,CHECKOUT,Drop-off,159.25
2409,39,18,2025-06-18,HOMEPAGE,Click,141.0
1902,39,19,2024-01-07,CHECKOUT,Drop-off,201.0
758,39,19,2024-06-07,CHECKOUT,Drop-off,46.0
153,39,19,2025-09-19,HOMEPAGE,Click,253.0
1635,39,20,2023-08-24,HOMEPAGE,View,85.0
3822,39,20,2024-07-20,CHECKOUT,Purchase,74.0
1688,39,20,2025-05-25,PRODUCTPAGE,View,293.0
2856,40,1,2023-01-01,HOMEPAGE,Click,250.0
2832,40,1,2023-01-11,HOMEPAGE,View,103.0
2497,40,1,2024-01-29,PRODUCTPAGE,View,21.0
2499,40,1,2024-07-16,PRODUCTPAGE,View,176.0
2674,40,1,2024-08-01,PRODUCTPAGE,Click,219.0
376,40,1,2025-05-23,PRODUCTPAGE,View,216.0
1452,40,2,2025-09-05,HOMEPAGE,View,11.0
1560,40,3,2023-07-17,PRODUCTPAGE,View,247.0
2141,40,3,2025-09-22,PRODUCTPAGE,Click,191.0
839,40,4,2023-08-13,HOMEPAGE,View,59.0
2576,40,4,2023-08-26,HOMEPAGE,View,137.0
2065,40,4,2025-09-29,HOMEPAGE,View,130.0
1654,40,5,2024-02-22,HOMEPAGE,Click,57.0
2819,40,5,2025-05-24,HOMEPAGE,Click,299.0
2114,40,5,2025-09-28,HOMEPAGE,View,298.0
228,40,6,2023-01-15,HOMEPAGE,Click,174.0
137,40,6,2023-02-07,PRODUCTPAGE,View,85.0
3480,40,6,2023-03-06,CHECKOUT,Purchase,181.0
3900,40,7,2024-04-29,PRODUCTPAGE,View,152.0
2332,40,8,2023-02-23,CHECKOUT,Purchase,292.0
1332,40,8,2023-04-17,CHECKOUT,Drop-off,163.0
3095,40,8,2025-07-17,CHECKOUT,Drop-off,105.66666666666667
134,40,9,2023-12-14,HOMEPAGE,Click,34.0
1611,40,9,2025-01-07,PRODUCTPAGE,Click,90.0
191,40,10,2023-07-19,HOMEPAGE,Click,100.0
2934,40,11,2024-07-31,PRODUCTPAGE,View,145.0
388,40,11,2024-12-02,HOMEPAGE,View,11.0
1393,40,11,2025-02-04,PRODUCTPAGE,View,137.0
3764,40,12,2024-07-05,PRODUCTPAGE,View,235.0
3325,40,13,2025-06-21,PRODUCTPAGE,View,80.0
1823,40,15,2023-09-27,PRODUCTPAGE,View,55.0
2996,40,15,2025-04-12,HOMEPAGE,View,150.0
3117,40,16,2023-01-04,HOMEPAGE,Click,183.0
2544,40,16,2024-06-15,HOMEPAGE,Click,127.0
2830,40,17,2023-10-26,PRODUCTPAGE,View,122.0
3461,40,17,2025-01-19,CHECKOUT,Purchase,286.0
1998,40,17,2025-03-30,CHECKOUT,Drop-off,204.0
1314,40,18,2023-06-01,HOMEPAGE,Click,211.0
3538,40,18,2024-08-18,CHECKOUT,Purchase,217.0
169,40,19,2023-03-03,HOMEPAGE,View,255.0
3723,40,19,2023-09-21,PRODUCTPAGE,View,99.0
1522,40,19,2024-02-07,CHECKOUT,Drop-off,119.0
3550,40,20,2023-06-11,HOMEPAGE,Click,255.0
71,40,20,2023-07-13,CHECKOUT,Drop-off,
1872,40,20,2025-08-28,HOMEPAGE,View,123.0
2743,41,1,2023-01-09,CHECKOUT,Purchase,201.0
2430,41,1,2023-08-31,HOMEPAGE,View,251.0
3150,41,1,2025-10-23,HOMEPAGE,View,167.0
1736,41,2,2023-01-13,HOMEPAGE,Click,237.0
2542,41,2,2023-04-23,HOMEPAGE,Click,289.0
2680,41,2,2024-02-08,HOMEPAGE,Click,74.0
1839,41,3,2023-10-17,CHECKOUT,Drop-off,183.25
3322,41,3,2025-04-28,CHECKOUT,Drop-off,131.0
2492,41,4,2024-11-06,PRODUCTPAGE,View,240.0
1337,41,5,2023-05-12,PRODUCTPAGE,View,109.0
294,41,5,2023-07-31,HOMEPAGE,Click,121.0
2438,41,5,2023-08-11,CHECKOUT,Drop-off,181.33333333333334
3492,41,7,2023-02-22,CHECKOUT,Drop-off,222.33333333333334
3362,41,7,2024-01-31,HOMEPAGE,Click,88.0
1578,41,7,2024-08-03,HOMEPAGE,Click,162.0
3433,41,8,2023-10-02,HOMEPAGE,Click,212.0
3654,41,8,2025-04-10,HOMEPAGE,View,55.0
2661,41,9,2023-04-12,PRODUCTPAGE,View,260.0
2091,41,9,2023-08-23,PRODUCTPAGE,View,44.0
2656,41,9,2023-08-30,CHECKOUT,Drop-off,178.5
3301,41,9,2025-08-07,HOMEPAGE,View,151.0
1438,41,10,2023-07-23,CHECKOUT,Purchase,89.0
3176,41,10,2023-10-03,HOMEPAGE,View,203.0
1114,41,12,2023-05-18,HOMEPAGE,View,174.0
2221,41,12,2023-07-08,HOMEPAGE,View,292.0
1116,41,12,2023-08-21,HOMEPAGE,Click,46.0
3425,41,13,2024-07-18,PRODUCTPAGE,View,37.0
130,41,13,2024-09-07,HOMEPAGE,Click,73.0
2835,41,13,2025-07-05,HOMEPAGE,View,200.0
2749,41,13,2025-08-01,CHECKOUT,Drop-off,
2353,41,14,2024-05-28,HOMEPAGE,View,144.0
2152,41,15,2024-12-31,PRODUCTPAGE,View,262.0
2572,41,15,2025-02-17,PRODUCTPAGE,Click,191.0
3823,41,16,2024-03-01,CHECKOUT,Drop-off,205.0
2236,41,16,2025-12-20,PRODUCTPAGE,View,171.0
2693,41,17,2023-02-22,PRODUCTPAGE,Click,133.0
1756,41,17,2023-09-15,PRODUCTPAGE,View,117.0
999,41,17,2024-11-23,PRODUCTPAGE,View,290.0
3216,41,17,2024-11-29,PRODUCTPAGE,View,274.0
3637,41,18,2024-07-11,PRODUCTPAGE,View,97.0
664,41,18,2025-01-30,PRODUCTPAGE,View,59.0
205,41,19,2023-03-03,HOMEPAGE,View,282.0
2823,41,19,2023-09-13,CHECKOUT,Drop-off,193.33333333333334
1206,41,20,2023-04-03,HOMEPAGE,Click,282.0
3276,42,1,2023-12-27,HOMEPAGE,View,133.0
62,42,1,2024-10-22,HOMEPAGE,View,186.0
691,42,1,2025-04-29,PRODUCTPAGE,View,196.0
3667,42,2,2024-04-16,HOMEPAGE,View,289.0
2792,42,2,2025-12-11,PRODUCTPAGE,View,255.0
3121,42,3,2023-01-19,PRODUCTPAGE,View,83.0
2816,42,3,2024-08-18,HOMEPAGE,Click,195.0
831,42,3,2025-02-17,HOMEPAGE,View,257.0
2870,42,4,2024-01-04,PRODUCTPAGE,View,16.0
402,42,4,2024-11-24,HOMEPAGE,View,278.0
2916,42,6,2023-12-01,PRODUCTPAGE,View,241.0
1811,42,7,2023-07-04,CHECKOUT,Drop-off,152.16666666666666
2452,42,7,2024-04-29,PRODUCTPAGE,View,292.0
333,42,7,2024-05-15,HOMEPAGE,Click,217.0
2460,42,8,2023-07-25,PRODUCTPAGE,View,111.0
2484,42,9,2023-10-01,CHECKOUT,Drop-off,199.5
3650,42,9,2025-07-13,CHECKOUT,Drop-off,12.0
3860,42,9,2025-09-21,CHECKOUT,Drop-off,146.33333333333334
2379,42,10,2025-03-29,HOMEPAGE,Click,25.0
2751,42,11,2023-03-14,CHECKOUT,Drop-off,188.0
1601,42,12,2023-10-05,CHECKOUT,Purchase,237.0
2417,42,12,2023-12-15,CHECKOUT,Purchase,171.0
3682,42,13,2023-06-07,HOMEPAGE,Click,169.0
1311,42,13,2025-05-29,PRODUCTPAGE,Click,290.0
2857,42,14,2025-01-05,HOMEPAGE,View,15.0
2251,42,14,2025-08-07,PRODUCTPAGE,View,231.0
2459,42,15,2023-03-20,HOMEPAGE,View,188.0
3739,42,15,2025-03-20,HOMEPAGE,Click,71.0
2010,42,16,2023-12-11,HOMEPAGE,View,269.0
520,42,16,2025-07-13,CHECKOUT,Drop-off,12.0
509,42,16,2025-11-27,PRODUCTPAGE,View,53.0
3292,42,17,2023-04-18,HOMEPAGE,Click,141.0
2161,42,17,2023-12-18,PRODUCTPAGE,View,144.0
558,42,17,2024-03-31,CHECKOUT,Drop-off,153.25
801,42,17,2025-03-02,PRODUCTPAGE,View,282.0
76,42,17,2025-05-29,CHECKOUT,Purchase,261.0
2824,42,18,2024-11-17,HOMEPAGE,View,230.0
1328,42,18,2025-02-14,HOMEPAGE,View,273.0
1292,42,18,2025-10-08,HOMEPAGE,Click,21.0
3815,42,19,2024-10-29,CHECKOUT,Drop-off,217.0
1769,42,20,2023-05-25,PRODUCTPAGE,View,242.0
2015,42,20,2025-08-01,CHECKOUT,Drop-off,
2477,43,1,2023-09-05,HOMEPAGE,View,280.0
1300,43,1,2024-01-19,HOMEPAGE,View,223.0
1714,43,1,2024-06-20,HOMEPAGE,View,56.0
1543,43,1,2025-03-31,CHECKOUT,Drop-off,114.0
495,43,2,2023-02-04,CHECKOUT,Drop-off,232.2
1598,43,2,2023-04-14,HOMEPAGE,View,95.0
542,43,2,2023-05-02,HOMEPAGE,View,16.0
1331,43,2,2023-08-30,HOMEPAGE,View,266.0
2833,43,2,2025-02-01,PRODUCTPAGE,View,225.0
3016,43,2,2025-04-07,PRODUCTPAGE,View,279.0
3153,43,4,2023-05-03,HOMEPAGE,View,176.0
208,43,4,2023-12-30,PRODUCTPAGE,Drop-off,56.5
3471,43,4,2024-05-25,HOMEPAGE,View,24.0
1304,43,4,2024-06-11,CHECKOUT,Drop-off,269.0
3785,43,4,2024-11-28,CHECKOUT,Drop-off,47.0
2410,43,4,2025-10-06,PRODUCTPAGE,Click,224.0
3189,43,5,2024-05-02,HOMEPAGE,View,253.0
220,43,5,2024-07-11,PRODUCTPAGE,Click,235.0
3422,43,5,2025-07-01,PRODUCTPAGE,View,232.0
863,43,6,2023-08-13,PRODUCTPAGE,View,208.0
2946,43,7,2024-03-22,PRODUCTPAGE,Click,228.0
481,43,7,2025-06-17,PRODUCTPAGE,Click,261.0
93,43,8,2023-08-22,CHECKOUT,Drop-off,95.71428571428571
3862,43,9,2023-04-04,HOMEPAGE,View,123.0
3474,43,9,2023-08-19,PRODUCTPAGE,View,208.0
3437,43,9,2024-07-16,HOMEPAGE,View,210.0
2866,43,9,2024-08-24,PRODUCTPAGE,View,148.0
2086,43,10,2024-01-16,HOMEPAGE,Click,176.0
846,43,10,2024-03-21,HOMEPAGE,View,99.0
2564,43,10,2025-03-05,HOMEPAGE,View,128.0
936,43,11,2023-07-27,PRODUCTPAGE,Click,52.0
199,43,11,2024-02-02,PRODUCTPAGE,View,17.0
1395,43,11,2025-08-02,PRODUCTPAGE,View,10.0
3775,43,12,2024-08-10,HOMEPAGE,Click,228.0
1726,43,14,2023-02-17,HOMEPAGE,View,166.0
3793,43,14,2024-03-13,CHECKOUT,Drop-off,81.5
437,43,14,2025-06-08,HOMEPAGE,Click,164.0
1568,43,14,2025-06-28,PRODUCTPAGE,View,175.0
3562,43,14,2025-08-20,HOMEPAGE,View,43.0
2911,43,15,2023-06-24,HOMEPAGE,View,77.0
3687,43,16,2023-01-06,PRODUCTPAGE,View,23.0
2340,43,16,2024-08-06,CHECKOUT,Drop-off,214.0
3282,43,16,2025-01-01,PRODUCTPAGE,View,183.0
3659,43,17,2025-02-23,HOMEPAGE,Click,271.0
2545,43,17,2025-04-12,PRODUCTPAGE,Drop-off,195.0
334,43,18,2024-09-24,HOMEPAGE,Click,160.0
1885,43,18,2024-12-15,CHECKOUT,Drop-off,122.66666666666667
2441,43,20,2025-02-19,CHECKOUT,Drop-off,194.2
3788,44,1,2023-02-24,CHECKOUT,Purchase,112.0
745,44,1,2023-06-15,HOMEPAGE,Click,115.0
1065,44,1,2024-03-21,HOMEPAGE,Click,81.0
1240,44,1,2024-10-03,HOMEPAGE,Click,214.0
1969,44,2,2023-11-17,PRODUCTPAGE,View,104.0
3584,44,2,2023-12-27,PRODUCTPAGE,View,261.0
1150,44,2,2024-03-13,HOMEPAGE,View,93.0
2918,44,4,2023-02-14,HOMEPAGE,View,289.0
2822,44,4,2025-04-03,HOMEPAGE,View,296.0
3690,44,5,2025-11-12,CHECKOUT,Purchase,125.0
958,44,6,2023-04-26,HOMEPAGE,Click,235.0
2601,44,6,2025-12-21,CHECKOUT,Drop-off,85.0
2526,44,8,2024-08-20,HOMEPAGE,View,233.0
2296,44,9,2023-01-22,PRODUCTPAGE,View,143.0
1027,44,9,2023-06-12,HOMEPAGE,View,76.0
899,44,9,2024-10-05,CHECKOUT,Purchase,170.0
2621,44,9,2024-12-05,HOMEPAGE,Click,33.0
1074,44,9,2024-12-31,HOMEPAGE,Click,93.0
1738,44,10,2023-03-08,PRODUCTPAGE,Click,244.0
1804,44,10,2023-10-06,HOMEPAGE,View,165.0
2225,44,10,2023-10-29,PRODUCTPAGE,View,107.0
1984,44,10,2023-11-27,HOMEPAGE,View,160.0
1239,44,10,2025-12-12,PRODUCTPAGE,View,231.0
1796,44,11,2023-12-19,HOMEPAGE,Click,127.0
203,44,11,2024-12-28,HOMEPAGE,View,230.0
615,44,11,2025-11-28,HOMEPAGE,Click,245.0
1391,44,12,2023-04-25,PRODUCTPAGE,View,287.0
166,44,13,2024-09-27,CHECKOUT,Purchase,141.0
3494,44,14,2025-07-10,HOMEPAGE,Click,214.0
1741,44,14,2025-08-04,HOMEPAGE,Click,111.0
697,44,15,2024-09-09,CHECKOUT,Drop-off,120.33333333333333
993,44,16,2023-06-19,HOMEPAGE,Click,153.0
3867,44,16,2024-02-22,HOMEPAGE,Click,10.0
10,44,16,2025-04-23,PRODUCTPAGE,View,30.0
1505,44,17,2024-04-25,PRODUCTPAGE,Click,147.0
3395,44,17,2025-06-30,HOMEPAGE,Click,245.0
1063,44,18,2024-01-03,CHECKOUT,Purchase,208.0
20,44,18,2024-02-19,PRODUCTPAGE,View,154.0
3083,44,19,2023-05-11,CHECKOUT,Drop-off,259.5
1138,44,19,2024-04-24,HOMEPAGE,View,188.0
323,44,19,2025-04-08,HOMEPAGE,View,254.0
181,44,20,2025-05-19,CHECKOUT,Drop-off,181.66666666666666
2496,45,1,2024-03-04,CHECKOUT,Drop-off,188.0
2390,45,1,2024-09-30,CHECKOUT,Purchase,91.0
1989,45,1,2025-11-30,PRODUCTPAGE,View,208.0
2299,45,2,2023-07-04,PRODUCTPAGE,View,188.0
1607,45,2,2024-06-19,PRODUCTPAGE,Click,296.0
460,45,3,2023-02-17,HOMEPAGE,Click,96.0
2165,45,4,2025-10-12,PRODUCTPAGE,View,35.0
2344,45,5,2025-07-12,CHECKOUT,Drop-off,192.25
2277,45,5,2025-07-14,CHECKOUT,Drop-off,
2820,45,5,2025-11-08,PRODUCTPAGE,Click,69.0
1604,45,6,2024-05-28,HOMEPAGE,View,248.0
908,45,7,2023-07-12,PRODUCTPAGE,View,107.0
2858,45,7,2023-10-12,HOMEPAGE,Click,153.0
2285,45,7,2024-07-22,PRODUCTPAGE,View,276.0
2534,45,7,2024-08-13,PRODUCTPAGE,Click,120.0
3534,45,7,2025-11-28,CHECKOUT,Purchase,136.0
435,45,8,2024-12-20,PRODUCTPAGE,View,134.0
3913,45,9,2023-11-15,CHECKOUT,Purchase,66.0
968,45,9,2024-06-20,HOMEPAGE,Click,10.0
3166,45,9,2024-07-26,HOMEPAGE,Click,266.0
3059,45,9,2025-05-15,PRODUCTPAGE,Click,275.0
2425,45,11,2024-10-12,PRODUCTPAGE,View,187.0
2300,45,12,2024-02-10,PRODUCTPAGE,View,298.0
772,45,12,2024-05-22,PRODUCTPAGE,View,252.0
1692,45,12,2024-12-31,HOMEPAGE,Click,23.0
2464,45,12,2025-06-15,HOMEPAGE,View,140.0
1139,45,14,2023-01-20,HOMEPAGE,View,250.0
3079,45,14,2023-01-26,HOMEPAGE,Click,29.0
713,45,15,2025-10-06,HOMEPAGE,View,22.0
68,45,16,2023-04-29,PRODUCTPAGE,Click,250.0
604,45,16,2025-07-30,PRODUCTPAGE,View,261.0
1119,45,16,2025-11-04,PRODUCTPAGE,Click,206.0
2128,45,17,2023-12-13,CHECKOUT,Drop-off,141.25
1243,45,19,2023-05-05,HOMEPAGE,Click,247.0
1276,45,19,2024-06-16,PRODUCTPAGE,View,173.0
2699,45,19,2025-07-18,PRODUCTPAGE,View,14.0
2031,46,2,2023-10-18,CHECKOUT,Drop-off,201.0
2810,46,2,2025-08-02,HOMEPAGE,Click,136.0
207,46,3,2023-02-02,HOMEPAGE,Click,224.0
434,46,4,2023-09-29,HOMEPAGE,View,94.0
1595,46,4,2023-10-10,CHECKOUT,Drop-off,147.75
1768,46,4,2024-02-09,CHECKOUT,Drop-off,240.0
2061,46,5,2023-10-05,PRODUCTPAGE,View,112.0
2817,46,5,2024-03-31,HOMEPAGE,View,152.0
3190,46,5,2024-09-24,CHECKOUT,Drop-off,137.66666666666666
117,46,5,2025-12-14,PRODUCTPAGE,View,103.0
2988,46,6,2023-05-17,CHECKOUT,Purchase,43.0
2471,46,7,2024-02-17,HOMEPAGE,View,199.0
2408,46,8,2023-08-23,PRODUCTPAGE,View,186.0
2321,46,9,2024-05-20,PRODUCTPAGE,Click,213.0
862,46,9,2024-07-05,HOMEPAGE,View,269.0
3692,46,9,2025-02-11,PRODUCTPAGE,View,268.0
3663,46,10,2024-12-05,HOMEPAGE,Click,103.0
1591,46,10,2025-11-09,HOMEPAGE,View,15.0
638,46,11,2023-01-27,HOMEPAGE,Click,244.0
1198,46,12,2023-12-09,HOMEPAGE,View,202.0
2196,46,12,2025-04-21,PRODUCTPAGE,View,150.0
3644,46,12,2025-09-23,PRODUCTPAGE,Click,144.0
1428,46,12,2025-10-01,PRODUCTPAGE,View,230.0
3891,46,14,2024-04-18,PRODUCTPAGE,View,100.0
737,46,14,2024-09-05,CHECKOUT,Drop-off,96.8
3313,46,14,2025-04-16,HOMEPAGE,View,174.0
1938,46,14,2025-05-07,PRODUCTPAGE,View,166.0
2143,46,16,2024-12-04,PRODUCTPAGE,Click,283.0
328,46,16,2024-12-22,PRODUCTPAGE,View,52.0
624,46,17,2024-02-17,HOMEPAGE,View,33.0
78,46,17,2025-06-15,CHECKOUT,Purchase,122.0
3008,46,17,2025-07-24,HOMEPAGE,View,129.0
2035,46,18,2023-08-19,PRODUCTPAGE,View,92.0
1867,46,18,2024-05-29,HOMEPAGE,View,92.0
2163,46,18,2025-07-26,PRODUCTPAGE,Click,217.0
133,46,20,2024-06-20,HOMEPAGE,View,74.0
3733,47,1,2023-04-03,HOMEPAGE,View,223.0
3086,47,1,2024-04-14,HOMEPAGE,Click,167.0
1779,47,1,2024-04-27,CHECKOUT,Drop-off,101.0
1761,47,1,2024-09-09,CHECKOUT,Drop-off,120.33333333333333
2687,47,1,2025-12-08,HOMEPAGE,Click,270.0
403,47,2,2023-03-21,PRODUCTPAGE,View,112.0
2570,47,2,2024-03-17,PRODUCTPAGE,Click,226.0
2650,47,3,2024-07-30,PRODUCTPAGE,Click,207.0
1149,47,5,2023-08-09,HOMEPAGE,Click,196.0
325,47,7,2023-01-31,CHECKOUT,Drop-off,147.5
3770,47,7,2023-11-21,PRODUCTPAGE,View,92.0
2948,47,7,2024-02-16,HOMEPAGE,Click,149.0
2694,47,7,2025-08-25,PRODUCTPAGE,Click,266.0
3585,47,8,2023-02-03,HOMEPAGE,Click,84.0
3894,47,8,2023-02-18,HOMEPAGE,Click,91.0
2356,47,8,2025-02-18,HOMEPAGE,View,285.0
2855,47,9,2023-07-26,HOMEPAGE,Click,138.0
1751,47,9,2025-04-04,PRODUCTPAGE,View,276.0
3255,47,10,2023-02-06,HOMEPAGE,Click,17.0
1687,47,10,2025-07-24,PRODUCTPAGE,View,116.0
847,47,10,2025-08-20,CHECKOUT,Drop-off,109.33333333333333
2709,47,11,2024-01-11,HOMEPAGE,Click,98.0
3798,47,11,2025-08-28,CHECKOUT,Drop-off,137.0
3442,47,11,2025-11-30,PRODUCTPAGE,View,244.0
3587,47,13,2023-08-26,PRODUCTPAGE,View,133.0
1532,47,13,2023-09-18,CHECKOUT,Drop-off,242.66666666666666
2004,47,13,2024-12-01,CHECKOUT,Purchase,230.0
3709,47,14,2023-12-24,PRODUCTPAGE,Click,244.0
3542,47,14,2024-06-15,PRODUCTPAGE,Click,239.0
2786,47,14,2024-09-05,PRODUCTPAGE,View,54.0
72,47,15,2023-08-23,HOMEPAGE,Click,34.0
1674,47,16,2023-10-03,CHECKOUT,Purchase,248.0
2869,47,17,2023-02-07,PRODUCTPAGE,View,24.0
2737,47,17,2023-08-24,HOMEPAGE,Click,145.0
1708,47,17,2024-06-13,HOMEPAGE,Click,76.0
1203,47,17,2024-11-04,HOMEPAGE,View,173.0
1200,47,18,2024-12-02,HOMEPAGE,View,260.0
2404,47,19,2023-12-09,CHECKOUT,Purchase,55.0
3438,47,19,2024-06-28,PRODUCTPAGE,View,105.0
690,47,20,2023-01-29,CHECKOUT,Drop-off,110.33333333333333
934,47,20,2023-08-02,PRODUCTPAGE,Click,85.0
1016,47,20,2025-01-19,HOMEPAGE,View,181.0
3883,47,20,2025-04-05,HOMEPAGE,View,43.0
1156,48,1,2023-02-16,HOMEPAGE,Click,182.0
2624,48,1,2023-04-25,HOMEPAGE,View,167.0
30,48,2,2023-05-03,PRODUCTPAGE,View,242.0
3741,48,2,2023-08-12,HOMEPAGE,View,238.0
3423,48,2,2023-09-28,HOMEPAGE,View,149.0
3231,48,2,2024-11-09,HOMEPAGE,Click,202.0
3172,48,3,2025-05-21,CHECKOUT,Drop-off,98.33333333333333
935,48,3,2025-07-02,PRODUCTPAGE,Click,55.0
2131,48,4,2024-02-08,CHECKOUT,Drop-off,74.0
3902,48,4,2024-11-21,HOMEPAGE,Click,118.0
2904,48,5,2023-03-10,CHECKOUT,Drop-off,
3182,48,5,2023-12-02,HOMEPAGE,Click,270.0
722,48,6,2024-08-04,PRODUCTPAGE,View,14.0
3416,48,6,2024-08-24,HOMEPAGE,Click,215.0
3370,48,7,2023-03-23,CHECKOUT,Drop-off,245.33333333333334
1396,48,7,2024-08-12,PRODUCTPAGE,View,267.0
3269,48,8,2025-03-18,HOMEPAGE,View,254.0
886,48,9,2023-02-26,HOMEPAGE,View,237.0
1900,48,10,2023-04-07,HOMEPAGE,View,236.0
969,48,11,2024-02-28,CHECKOUT,Purchase,174.0
1397,48,11,2024-06-26,HOMEPAGE,View,197.0
1091,48,11,2025-02-22,PRODUCTPAGE,View,20.0
1927,48,12,2023-03-29,PRODUCTPAGE,View,189.0
1915,48,12,2024-03-05,HOMEPAGE,Click,62.0
2760,48,12,2025-06-10,PRODUCTPAGE,View,45.0
428,48,12,2025-12-04,HOMEPAGE,View,242.0
3041,48,13,2024-10-26,PRODUCTPAGE,View,194.0
3424,48,14,2025-05-03,HOMEPAGE,View,123.0
508,48,15,2024-09-13,PRODUCTPAGE,View,64.0
3319,48,15,2025-09-19,PRODUCTPAGE,View,180.0
2140,48,16,2024-06-20,HOMEPAGE,Click,29.0
364,48,16,2025-09-24,HOMEPAGE,View,30.0
2590,48,17,2023-04-23,HOMEPAGE,Click,176.0
3187,48,17,2023-05-03,HOMEPAGE,Click,153.0
727,48,19,2023-02-15,HOMEPAGE,View,98.0
1577,48,19,2024-03-10,PRODUCTPAGE,View,22.0
678,48,19,2025-08-30,HOMEPAGE,Click,161.0
3635,48,20,2024-06-22,HOMEPAGE,Click,230.0
2598,48,20,2025-02-11,PRODUCTPAGE,View,158.0
3481,49,1,2025-06-17,HOMEPAGE,Click,42.0
2359,49,1,2025-08-17,CHECKOUT,Drop-off,215.66666666666666
741,49,1,2025-11-04,PRODUCTPAGE,Click,35.0
163,49,2,2024-02-20,HOMEPAGE,View,101.0
3170,49,3,2023-01-06,CHECKOUT,Purchase,227.0
2798,49,3,2023-07-05,CHECKOUT,Purchase,147.0
515,49,3,2025-05-23,HOMEPAGE,View,231.0
588,49,4,2025-09-28,CHECKOUT,Purchase,178.0
3658,49,5,2024-08-24,PRODUCTPAGE,View,251.0
2335,49,5,2025-04-30,PRODUCTPAGE,View,18.0
1656,49,5,2025-12-03,PRODUCTPAGE,View,161.0
2066,49,7,2023-10-23,HOMEPAGE,Click,186.0
90,49,8,2025-03-25,HOMEPAGE,View,248.0
1101,49,9,2023-09-01,CHECKOUT,Drop-off,187.0
812,49,9,2023-11-26,HOMEPAGE,View,191.0
2483,49,11,2023-02-10,PRODUCTPAGE,View,287.0
1913,49,11,2023-11-20,HOMEPAGE,View,17.0
2139,49,11,2024-04-11,PRODUCTPAGE,View,84.0
3259,49,12,2024-09-17,PRODUCTPAGE,View,249.0
1573,49,12,2025-03-06,HOMEPAGE,Click,252.0
3877,49,13,2024-09-07,HOMEPAGE,View,59.0
3154,49,13,2024-12-25,PRODUCTPAGE,View,121.0
3049,49,15,2023-04-17,CHECKOUT,Purchase,283.0
1626,49,16,2024-02-22,PRODUCTPAGE,View,124.0
1898,49,16,2025-05-29,HOMEPAGE,View,182.0
453,49,17,2023-02-13,HOMEPAGE,View,188.0
3908,49,17,2024-01-28,HOMEPAGE,View,76.0
3397,49,17,2024-05-23,CHECKOUT,Purchase,67.0
2212,49,17,2025-01-14,HOMEPAGE,View,152.0
3766,49,18,2023-01-25,HOMEPAGE,Click,160.0
1734,49,18,2024-03-21,PRODUCTPAGE,View,26.0
3368,49,18,2024-09-17,PRODUCTPAGE,View,70.0
916,49,18,2024-10-29,HOMEPAGE,Click,187.0
3636,49,18,2025-05-10,HOMEPAGE,View,188.0
1187,49,18,2025-06-03,PRODUCTPAGE,Click,151.0
2215,49,19,2023-02-14,CHECKOUT,Drop-off,168.5
3356,49,19,2023-07-09,PRODUCTPAGE,View,273.0
1357,49,19,2023-08-20,HOMEPAGE,View,201.0
884,49,19,2025-01-30,CHECKOUT,Drop-off,71.75
1450,49,19,2025-03-14,HOMEPAGE,View,12.0
290,49,20,2023-04-13,CHECKOUT,Drop-off,276.0
2189,49,20,2025-01-06,PRODUCTPAGE,View,130.0
1354,50,1,2024-10-28,PRODUCTPAGE,View,222.0
1144,50,2,2023-03-05,HOMEPAGE,View,46.0
3106,50,2,2025-07-24,HOMEPAGE,Click,258.0
3566,50,3,2024-03-14,PRODUCTPAGE,Click,82.0
3608,50,3,2025-08-09,CHECKOUT,Drop-off,167.33333333333334
3614,50,3,2025-11-07,HOMEPAGE,View,164.0
549,50,4,2023-08-18,HOMEPAGE,View,110.0
2053,50,4,2024-06-17,PRODUCTPAGE,View,289.0
296,50,4,2024-10-14,CHECKOUT,Drop-off,146.0
2648,50,4,2024-11-09,HOMEPAGE,View,261.0
3073,50,5,2023-05-31,PRODUCTPAGE,View,216.0
2085,50,5,2024-06-24,HOMEPAGE,Click,43.0
1545,50,6,2023-01-31,PRODUCTPAGE,Click,285.0
2532,50,6,2023-02-06,HOMEPAGE,Click,153.0
1163,50,6,2024-09-05,HOMEPAGE,Click,11.0
1950,50,7,2025-12-09,HOMEPAGE,View,248.0
904,50,8,2023-06-13,HOMEPAGE,Click,200.0
1306,50,8,2023-08-18,HOMEPAGE,Click,136.0
2964,50,8,2025-11-15,HOMEPAGE,View,116.0
3289,50,9,2023-01-06,PRODUCTPAGE,Click,203.0
1612,50,9,2023-11-24,HOMEPAGE,Click,218.0
1794,50,9,2025-06-02,HOMEPAGE,View,76.0
2686,50,9,2025-11-25,PRODUCTPAGE,Click,99.0
3067,50,10,2025-03-15,HOMEPAGE,View,21.0
963,50,11,2024-08-23,CHECKOUT,Purchase,114.0
